Código Departamento;Código Municipio;Código Centro Poblado;Nombre Departamento;Nombre Municipio;Nombre Centro Poblado;Tipo Centro Poblado;Longitud;Latitud;Tipo de Municipio
5;5138;5138000;ANTIOQUIA;CAÑASGORDAS;CAÑASGORDAS;CABECERA MUNICIPAL (CM);-76,03020474;6,759767246;MUNICIPIO
5;5138;5138001;ANTIOQUIA;CAÑASGORDAS;BUENOS AIRES - PARTE ALTA;CASERÍO (CAS);-76,01042351;6,728236126;MUNICIPIO
5;5138;5138002;ANTIOQUIA;CAÑASGORDAS;CESTILLAL;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,07330141;6,85264217;MUNICIPIO
5;5138;5138003;ANTIOQUIA;CAÑASGORDAS;JUNTAS DE URAMITA;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,03126054;6,921268493;MUNICIPIO
5;5138;5138005;ANTIOQUIA;CAÑASGORDAS;SAN PASCUAL;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,04661979;6,84706315;MUNICIPIO
5;5138;5138009;ANTIOQUIA;CAÑASGORDAS;VILLA VICTORIA;CASERÍO (CAS);-76,0270197;6,814764515;MUNICIPIO
5;5142;5142000;ANTIOQUIA;CARACOLÍ;CARACOLÍ;CABECERA MUNICIPAL (CM);-74,7592025;6,402509228;MUNICIPIO
5;5145;5145000;ANTIOQUIA;CARAMANTA;CARAMANTA;CABECERA MUNICIPAL (CM);-75,64533157;5,549094786;MUNICIPIO
5;5145;5145001;ANTIOQUIA;CARAMANTA;ALEGRÍAS;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,61046505;5,550385513;MUNICIPIO
5;5145;5145002;ANTIOQUIA;CARAMANTA;SUCRE;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,60656772;5,580488824;MUNICIPIO
5;5147;5147000;ANTIOQUIA;CAREPA;CAREPA;CABECERA MUNICIPAL (CM);-76,65311896;7,754204195;MUNICIPIO
5;5147;5147003;ANTIOQUIA;CAREPA;PIEDRAS BLANCAS;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,55625809;7,745631601;MUNICIPIO
5;5147;5147004;ANTIOQUIA;CAREPA;ZUNGO EMBARCADERO - PUEBLO NUEVO;CASERÍO (CAS);-76,73892677;7,847978072;MUNICIPIO
5;5147;5147005;ANTIOQUIA;CAREPA;ZUNGO EMBARCADERO - 11 DE NOVIEMBRE;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,73456847;7,846826591;MUNICIPIO
5;5147;5147006;ANTIOQUIA;CAREPA;CASA VERDE;CASERÍO (CAS);-76,65368036;7,789977436;MUNICIPIO
5;5147;5147007;ANTIOQUIA;CAREPA;EL ENCANTO;CASERÍO (CAS);-76,71167121;7,749368854;MUNICIPIO
5;5147;5147008;ANTIOQUIA;CAREPA;ZUNGO EMBARCADERO - 28 DE OCTUBRE;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,74333052;7,850568226;MUNICIPIO
5;5147;5147009;ANTIOQUIA;CAREPA;BELENCITO;CASERÍO (CAS);-76,65959556;7,788186754;MUNICIPIO
5;5147;5147010;ANTIOQUIA;CAREPA;BOSQUES DE LOS ALMENDROS;CASERÍO (CAS);-76,65959556;7,788186754;MUNICIPIO
5;5147;5147011;ANTIOQUIA;CAREPA;CAREPITA CANALUNO;CASERÍO (CAS);-76,65959556;7,788186754;MUNICIPIO
5;5147;5147012;ANTIOQUIA;CAREPA;SACRAMENTO LA LUCHA;CASERÍO (CAS);-76,65959556;7,788186754;MUNICIPIO
5;5148;5148000;ANTIOQUIA;EL CARMEN DE VIBORAL;EL CARMEN DE VIBORAL;CABECERA MUNICIPAL (CM);-75,33526901;6,084971574;MUNICIPIO
5;5148;5148003;ANTIOQUIA;EL CARMEN DE VIBORAL;AGUAS CLARAS;CASERÍO (CAS);-75,2632189;5,978104708;MUNICIPIO
5;5148;5148005;ANTIOQUIA;EL CARMEN DE VIBORAL;LA CHAPA;CASERÍO (CAS);-75,2632189;5,978104708;MUNICIPIO
5;5148;5148006;ANTIOQUIA;EL CARMEN DE VIBORAL;CAMPO ALEGRE;CASERÍO (CAS);-75,26321818;5,978046928;MUNICIPIO
5;5148;5148008;ANTIOQUIA;EL CARMEN DE VIBORAL;LA AURORA - LAS BRISAS;CASERÍO (CAS);-75,3271308;6,084118479;MUNICIPIO
5;5150;5150000;ANTIOQUIA;CAROLINA;CAROLINA DEL PRINCIPE;CABECERA MUNICIPAL (CM);-75,28359994;6,725994352;MUNICIPIO
5;5154;5154000;ANTIOQUIA;CAUCASIA;CAUCASIA;CABECERA MUNICIPAL (CM);-75,19851434;7,97776037;MUNICIPIO
5;5154;5154003;ANTIOQUIA;CAUCASIA;CUTURÚ;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,78700714;7,727001978;MUNICIPIO
5;5154;5154006;ANTIOQUIA;CAUCASIA;MARGENTO;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,95195012;8,037295804;MUNICIPIO
5;5154;5154008;ANTIOQUIA;CAUCASIA;PALANCA;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,02238933;8,007285519;MUNICIPIO
5;5154;5154009;ANTIOQUIA;CAUCASIA;PALOMAR;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,97509713;8,000814802;MUNICIPIO
5;5154;5154012;ANTIOQUIA;CAUCASIA;SANTA ROSITA;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,32497498;7,921435164;MUNICIPIO
5;5154;5154020;ANTIOQUIA;CAUCASIA;PUERTO TRIANA;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,89299174;7,683770224;MUNICIPIO
5;5154;5154022;ANTIOQUIA;CAUCASIA;LA ILUSIÓN;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,09194791;8,021418621;MUNICIPIO
5;5154;5154023;ANTIOQUIA;CAUCASIA;CACERÍ;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,93221317;7,80840157;MUNICIPIO
5;5154;5154024;ANTIOQUIA;CAUCASIA;EL PANDO;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,06976598;7,793480718;MUNICIPIO
5;5154;5154025;ANTIOQUIA;CAUCASIA;CAMPO ALEGRE;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,2447641;8,007668543;MUNICIPIO
5;5154;5154026;ANTIOQUIA;CAUCASIA;EL CHINO;CENTRO POBLADO (CP);-75,09307861;8,010328456;MUNICIPIO
5;5154;5154027;ANTIOQUIA;CAUCASIA;LA ESMERALDA;CENTRO POBLADO (CP);-75,12746436;8,003073708;MUNICIPIO
5;5154;5154031;ANTIOQUIA;CAUCASIA;VILLA DEL SOCORRO;CENTRO POBLADO (CP);-75,00683375;8,047950536;MUNICIPIO
5;5154;5154032;ANTIOQUIA;CAUCASIA;CASERIO CONJUNTO CAÑO FISTULA;CASERÍO (CAS);-75,03297129;7,864994473;MUNICIPIO
5;5154;5154033;ANTIOQUIA;CAUCASIA;PUEBLO NUEVO;CENTRO POBLADO (CP);-75,03297129;7,864994473;MUNICIPIO
5;5172;5172000;ANTIOQUIA;CHIGORODÓ;CHIGORODÓ;CABECERA MUNICIPAL (CM);-76,68156472;7,666156449;MUNICIPIO
5;5172;5172003;ANTIOQUIA;CHIGORODÓ;BARRANQUILLITA;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,69657562;7,570327114;MUNICIPIO
5;5172;5172007;ANTIOQUIA;CHIGORODÓ;GUAPA CARRETERAS;CENTRO POBLADO (CP);-76,64297959;7,630134743;MUNICIPIO
5;5172;5172013;ANTIOQUIA;CHIGORODÓ;JURADO;CENTRO POBLADO (CP);-76,64297959;7,630134743;MUNICIPIO
5;5172;5172014;ANTIOQUIA;CHIGORODÓ;CAMPITAS;CENTRO POBLADO (CP);-76,64297701;7,630082129;MUNICIPIO
5;5172;5172015;ANTIOQUIA;CHIGORODÓ;CHAMPITA SECTOR LA GRANJA;CENTRO POBLADO (CP);-76,64297701;7,630082129;MUNICIPIO
5;5190;5190000;ANTIOQUIA;CISNEROS;CISNEROS;CABECERA MUNICIPAL (CM);-75,08623906;6,538875199;MUNICIPIO
5;5197;5197000;ANTIOQUIA;COCORNÁ;COCORNÁ;CABECERA MUNICIPAL (CM);-75,18561261;6,057888796;MUNICIPIO
5;5197;5197005;ANTIOQUIA;COCORNÁ;LA PIÑUELA;CENTRO POBLADO (CP);-75,16974661;6,030257785;MUNICIPIO
5;5197;5197013;ANTIOQUIA;COCORNÁ;EL MOLINO;CENTRO POBLADO (CP);-75,16242855;6,0075367;MUNICIPIO
5;5206;5206000;ANTIOQUIA;CONCEPCIÓN;CONCEPCIÓN;CABECERA MUNICIPAL (CM);-75,25652706;6,393976079;MUNICIPIO
5;5209;5209000;ANTIOQUIA;CONCORDIA;CONCORDIA;CABECERA MUNICIPAL (CM);-75,90828191;6,047148273;MUNICIPIO
5;5209;5209001;ANTIOQUIA;CONCORDIA;EL SOCORRO;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,90044425;6,120733791;MUNICIPIO
5;5209;5209006;ANTIOQUIA;CONCORDIA;EL GOLPE;CABECERA INSPECCIÓN DE POLICÍA (IP);-75,90093438;6,054072579;MUNICIPIO
5;5209;5209007;ANTIOQUIA;CONCORDIA;SALAZAR;CASERÍO (CAS);-75,90963589;6,038622726;MUNICIPIO
5;5212;5212000;ANTIOQUIA;COPACABANA;COPACABANA;CABECERA MUNICIPAL (CM);-75,50242268;6,358227531;MUNICIPIO
5;5212;5212005;ANTIOQUIA;COPACABANA;EL SALADO;CENTRO POBLADO (CP);-75,5011382;6,354265763;MUNICIPIO
5;5212;5212008;ANTIOQUIA;COPACABANA;CABUYAL;CENTRO POBLADO (CP);-75,5011382;6,354265763;MUNICIPIO
5;5212;5212011;ANTIOQUIA;COPACABANA;ZARZAL (LA LUZ);CASERÍO (CAS);-75,5011382;6,354265763;MUNICIPIO
5;5212;5212017;ANTIOQUIA;COPACABANA;EL LLANO;CENTRO POBLADO (CP);-75,50114659;6,354212704;MUNICIPIO
5;5212;5212018;ANTIOQUIA;COPACABANA;EL CONVENTO;CENTRO POBLADO (CP);-75,5011382;6,354265763;MUNICIPIO
5;5212;5212019;ANTIOQUIA;COPACABANA;EL NORAL;CENTRO POBLADO (CP);-75,5011382;6,354265763;MUNICIPIO
5;5234;5234000;ANTIOQUIA;DABEIBA;DABEIBA;CABECERA MUNICIPAL (CM);-76,2629741;7,000034026;MUNICIPIO
5;5234;5234004;ANTIOQUIA;DABEIBA;SAN JOSE DE URAMA;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,1447887;7,017522356;MUNICIPIO
5;5234;5234008;ANTIOQUIA;DABEIBA;ARMENIA - CAMPARRUSIA;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,03678843;7,00057843;MUNICIPIO
5;5234;5234010;ANTIOQUIA;DABEIBA;LAS CRUCES DE URAMA;CABECERA INSPECCIÓN DE POLICÍA (IP);-76,20005397;7,01619269;MUNICIPIO
5;5234;5234012;ANTIOQUIA;DABEIBA;CHIMIADÓ LLANO GRANDE;CABECERA INSPECCIÓN DE POLICÍA (IP);-76,31125901;6,998207083;MUNICIPIO
5;5234;5234014;ANTIOQUIA;DABEIBA;EL BOTÓN;CASERÍO (CAS);-76,25532741;6,924253113;MUNICIPIO
5;5234;5234017;ANTIOQUIA;DABEIBA;BETANIA PUENTE NUEVO;CASERÍO (CAS);-76,3113012;6,998158707;MUNICIPIO
5;5234;5234018;ANTIOQUIA;DABEIBA;CARA COLON;CASERÍO (CAS);-76,3113012;6,998158707;MUNICIPIO
5;5234;5234019;ANTIOQUIA;DABEIBA;LA BALSITA;CASERÍO (CAS);-76,3113012;6,998158707;MUNICIPIO
5;5237;5237000;ANTIOQUIA;DONMATÍAS;DONMATÍAS;CABECERA MUNICIPAL (CM);-75,39409516;6,485885346;MUNICIPIO
5;5237;5237001;ANTIOQUIA;DONMATÍAS;BELLAVISTA;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,2859904;6,54034618;MUNICIPIO
5;5237;5237003;ANTIOQUIA;DONMATÍAS;ARENALES;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,36652137;6,505505392;MUNICIPIO
5;5237;5237004;ANTIOQUIA;DONMATÍAS;MONTERA;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,36652137;6,505505392;MUNICIPIO
5;5237;5237005;ANTIOQUIA;DONMATÍAS;PRADERA;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,36652137;6,505505392;MUNICIPIO
5;5240;5240000;ANTIOQUIA;EBÉJICO;EBÉJICO;CABECERA MUNICIPAL (CM);-75,76687773;6,327259705;MUNICIPIO
5;5240;5240001;ANTIOQUIA;EBÉJICO;BRASIL;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,73251634;6,339842327;MUNICIPIO
5;5240;5240003;ANTIOQUIA;EBÉJICO;SEVILLA;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,7845195;6,293997762;MUNICIPIO
5;5240;5240008;ANTIOQUIA;EBÉJICO;EL ZARZAL;CABECERA INSPECCIÓN DE POLICÍA (IP);-75,7831736;6,32600766;MUNICIPIO
5;5240;5240011;ANTIOQUIA;EBÉJICO;LA CLARA;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,7831736;6,32600766;MUNICIPIO
5;5240;5240012;ANTIOQUIA;EBÉJICO;FATIMA;CENTRO POBLADO (CP);-75,7831736;6,32600766;MUNICIPIO
5;5250;5250000;ANTIOQUIA;EL BAGRE;EL BAGRE;CABECERA MUNICIPAL (CM);-74,80471043;7,592954652;MUNICIPIO
5;5250;5250002;ANTIOQUIA;EL BAGRE;PUERTO CLAVER;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,75258857;7,71173572;MUNICIPIO
5;5250;5250004;ANTIOQUIA;EL BAGRE;PUERTO LÓPEZ;CENTRO POBLADO (CP);-74,68752841;7,438097365;MUNICIPIO
5;5250;5250005;ANTIOQUIA;EL BAGRE;EL REAL;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,78345317;7,624835893;MUNICIPIO
5;5250;5250006;ANTIOQUIA;EL BAGRE;LA CORONA;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,67259757;7,630907587;MUNICIPIO
5;5250;5250007;ANTIOQUIA;EL BAGRE;LAS NEGRITAS;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,68830879;7,464809264;MUNICIPIO
5;5250;5250008;ANTIOQUIA;EL BAGRE;LAS SARDINAS EL PUENTE;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,66382671;7,702211523;MUNICIPIO
5;5250;5250009;ANTIOQUIA;EL BAGRE;SANTA BÁRBARA;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,70879343;7,82385105;MUNICIPIO
5;5250;5250010;ANTIOQUIA;EL BAGRE;MUQUI;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,69943907;7,794090967;MUNICIPIO
5;5250;5250011;ANTIOQUIA;EL BAGRE;BORRACHERA;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,66382671;7,702211523;MUNICIPIO
5;5250;5250012;ANTIOQUIA;EL BAGRE;CAÑO CLARO;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,66382671;7,702211523;MUNICIPIO
5;5250;5250013;ANTIOQUIA;EL BAGRE;LOS ALMENDROS;CABECERA CORREGIMIENTO MUNICIPAL (C);-74,66382671;7,702211523;MUNICIPIO
5;5264;5264000;ANTIOQUIA;ENTRERRÍOS;ENTRERRÍOS;CABECERA MUNICIPAL (CM);-75,51715485;6,566650049;MUNICIPIO
5;5266;5266000;ANTIOQUIA;ENVIGADO;ENVIGADO;CABECERA MUNICIPAL (CM);-75,58319073;6,166661798;MUNICIPIO
5;5266;5266001;ANTIOQUIA;ENVIGADO;LAS PALMAS;CENTRO POBLADO (CP);-75,53503389;6,153826335;MUNICIPIO
5;5266;5266005;ANTIOQUIA;ENVIGADO;EL CRISTO;CENTRO POBLADO (CP);-75,54620551;6,153331033;MUNICIPIO
5;5266;5266006;ANTIOQUIA;ENVIGADO;EL CHINGUI  2;CENTRO POBLADO (CP);-75,54620551;6,153331033;MUNICIPIO
5;5266;5266007;ANTIOQUIA;ENVIGADO;LA ULTIMA COPA;CENTRO POBLADO (CP);-75,54620551;6,153331033;MUNICIPIO
5;5266;5266008;ANTIOQUIA;ENVIGADO;PARCELACION ACUARELA;CENTRO POBLADO (CP);-75,54620551;6,153331033;MUNICIPIO
5;5266;5266009;ANTIOQUIA;ENVIGADO;PARCELACION ALAMOS DEL ESCOBERO;CENTRO POBLADO (CP);-75,54620551;6,153331033;MUNICIPIO
5;5266;5266010;ANTIOQUIA;ENVIGADO;PARCELACION ALDEA DE PALMA VERDE;CENTRO POBLADO (CP);-75,54620551;6,153331033;MUNICIPIO
5;5266;5266011;ANTIOQUIA;ENVIGADO;PARCELACION CAMPESTRE SERRANIAS;CENTRO POBLADO (CP);-75,54620551;6,153331033;MUNICIPIO
5;5266;5266012;ANTIOQUIA;ENVIGADO;PARCELACION CASAS BELLO MONTE;CENTRO POBLADO (CP);-75,54620551;6,153331033;MUNICIPIO
5;5266;5266013;ANTIOQUIA;ENVIGADO;PARCELACION CASAS DE CAMPO;CENTRO POBLADO (CP);-75,54620551;6,153331033;MUNICIPIO
5;5266;5266014;ANTIOQUIA;ENVIGADO;PARCELACION CONJUNTO RESIDENCIAL BELLA TIERRA;CENTRO POBLADO (CP);-75,54620551;6,153331033;MUNICIPIO
5;5266;5266015;ANTIOQUIA;ENVIGADO;PARCELACION ENANILLOS;CENTRO POBLADO (CP);-75,54620551;6,153331033;MUNICIPIO
5;5266;5266016;ANTIOQUIA;ENVIGADO;PARCELACION ESCOBERO;CENTRO POBLADO (CP);-75,54620551;6,153331033;MUNICIPIO
5;5266;5266017;ANTIOQUIA;ENVIGADO;PARCELACION HACIENDA ARRAYANES;CENTRO POBLADO (CP);-75,54620551;6,153331033;MUNICIPIO
5;5266;5266018;ANTIOQUIA;ENVIGADO;PARCELACION LAS PALMITAS;CENTRO POBLADO (CP);-75,54620551;6,153331033;MUNICIPIO
5;5266;5266019;ANTIOQUIA;ENVIGADO;PARCELACION LEMONT;CENTRO POBLADO (CP);-75,54620551;6,153331033;MUNICIPIO
5;5266;5266020;ANTIOQUIA;ENVIGADO;PARCELACION PRADO LARGO;CENTRO POBLADO (CP);-75,54620551;6,153331033;MUNICIPIO
5;5266;5266021;ANTIOQUIA;ENVIGADO;PARCELACION SAN SEBASTIAN;CENTRO POBLADO (CP);-75,54620551;6,153331033;MUNICIPIO
5;5266;5266022;ANTIOQUIA;ENVIGADO;PARCELACION TORRE LUNERA;CENTRO POBLADO (CP);-75,54620551;6,153331033;MUNICIPIO
5;5266;5266023;ANTIOQUIA;ENVIGADO;PARCELACION URBANIZACION PAPIROS;CENTRO POBLADO (CP);-75,54620551;6,153331033;MUNICIPIO
5;5266;5266024;ANTIOQUIA;ENVIGADO;PARCELACION VERANDA;CENTRO POBLADO (CP);-75,54620551;6,153331033;MUNICIPIO
5;5266;5266025;ANTIOQUIA;ENVIGADO;PARCELACION VILLAS DE LA CANDELARIA;CENTRO POBLADO (CP);-75,54620551;6,153331033;MUNICIPIO
5;5282;5282000;ANTIOQUIA;FREDONIA;FREDONIA;CABECERA MUNICIPAL (CM);-75,67116614;5,924840042;MUNICIPIO
5;5282;5282002;ANTIOQUIA;FREDONIA;LOS PALOMOS;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,67772675;5,969207142;MUNICIPIO
5;5282;5282003;ANTIOQUIA;FREDONIA;MINAS;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,73777127;5,925609773;MUNICIPIO
5;5282;5282004;ANTIOQUIA;FREDONIA;PUENTE IGLESIAS;CABECERA INSPECCIÓN DE POLICÍA (IP);-75,68160505;5,887339367;MUNICIPIO
5;5282;5282005;ANTIOQUIA;FREDONIA;MARSELLA;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,6882019;5,86346551;MUNICIPIO
5;5282;5282008;ANTIOQUIA;FREDONIA;EL ZANCUDO;CABECERA INSPECCIÓN DE POLICÍA (IP);-75,68160505;5,887339367;MUNICIPIO
5;5284;5284000;ANTIOQUIA;FRONTINO;FRONTINO;CABECERA MUNICIPAL (CM);-76,1312234;6,775585014;MUNICIPIO
5;5284;5284004;ANTIOQUIA;FRONTINO;MURRI - LA BLANQUITA;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,36745449;6,743723028;MUNICIPIO
5;5284;5284005;ANTIOQUIA;FRONTINO;MUSINGA - TABLADITO;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,33049646;6,692331877;MUNICIPIO
5;5284;5284006;ANTIOQUIA;FRONTINO;NUTIBARA;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,24744127;6,80483994;MUNICIPIO
5;5284;5284007;ANTIOQUIA;FRONTINO;PONTÓN;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,33049646;6,692331877;MUNICIPIO
5;5284;5284010;ANTIOQUIA;FRONTINO;SAN LAZARO;CASERÍO (CAS);-76,33049646;6,692331877;MUNICIPIO
5;5284;5284012;ANTIOQUIA;FRONTINO;JENGAMECODA;CABECERA CORREGIMIENTO MUNICIPAL (C);-76,33049646;6,692331877;MUNICIPIO
5;5306;5306000;ANTIOQUIA;GIRALDO;GIRALDO;CABECERA MUNICIPAL (CM);-75,94977228;6,67830123;MUNICIPIO
5;5306;5306001;ANTIOQUIA;GIRALDO;MANGLAR;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,94839212;6,694257726;MUNICIPIO
5;5308;5308000;ANTIOQUIA;GIRARDOTA;GIRARDOTA;CABECERA MUNICIPAL (CM);-75,44369899;6,379349929;MUNICIPIO
5;5308;5308002;ANTIOQUIA;GIRARDOTA;SAN ANDRÉS;CENTRO POBLADO (CP);-75,4481155;6,381318123;MUNICIPIO
5;5308;5308004;ANTIOQUIA;GIRARDOTA;LA PALMA;CENTRO POBLADO (CP);-75,4481155;6,381318123;MUNICIPIO
5;5308;5308009;ANTIOQUIA;GIRARDOTA;CABILDO;CENTRO POBLADO (CP);-75,44810817;6,381370293;MUNICIPIO
5;5308;5308010;ANTIOQUIA;GIRARDOTA;LAS CUCHILLAS;CENTRO POBLADO (CP);-75,44810817;6,381370293;MUNICIPIO
5;5308;5308011;ANTIOQUIA;GIRARDOTA;JAMUNDI-ESCUELA;CENTRO POBLADO (CP);-75,44810817;6,381370293;MUNICIPIO
5;5308;5308012;ANTIOQUIA;GIRARDOTA;JUAN COJO;CENTRO POBLADO (CP);-75,4481155;6,381318123;MUNICIPIO
5;5308;5308013;ANTIOQUIA;GIRARDOTA;LA CALLE;CENTRO POBLADO (CP);-75,44810817;6,381370293;MUNICIPIO
5;5308;5308014;ANTIOQUIA;GIRARDOTA;SAN ESTEBAN;CENTRO POBLADO (CP);-75,44810817;6,381370293;MUNICIPIO
5;5308;5308015;ANTIOQUIA;GIRARDOTA;EL PARAISO;CENTRO POBLADO (CP);-75,4481155;6,381318123;MUNICIPIO
5;5308;5308016;ANTIOQUIA;GIRARDOTA;JAMUNDI-RIELES;CENTRO POBLADO (CP);-75,4481155;6,381318123;MUNICIPIO
5;5308;5308017;ANTIOQUIA;GIRARDOTA;LOMA DE LOS OCHOA;CENTRO POBLADO (CP);-75,4481155;6,381318123;MUNICIPIO
5;5310;5310000;ANTIOQUIA;GÓMEZ PLATA;GÓMEZ PLATA;CABECERA MUNICIPAL (CM);-75,22175555;6,684119448;MUNICIPIO
5;5310;5310001;ANTIOQUIA;GÓMEZ PLATA;EL SALTO;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,23976271;6,781772321;MUNICIPIO
5;5310;5310002;ANTIOQUIA;GÓMEZ PLATA;SAN MATÍAS;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,19274872;6,769759926;MUNICIPIO
5;5310;5310004;ANTIOQUIA;GÓMEZ PLATA;VEGA DE BOTERO;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,13812394;6,730683379;MUNICIPIO
5;5313;5313000;ANTIOQUIA;GRANADA;GRANADA;CABECERA MUNICIPAL (CM);-75,18797267;6,141374332;MUNICIPIO
5;5313;5313001;ANTIOQUIA;GRANADA;SANTA ANA;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,10082021;6,073227657;MUNICIPIO
5;5313;5313004;ANTIOQUIA;GRANADA;LOS MEDIOS;CABECERA INSPECCIÓN DE POLICÍA (IP);-75,12864856;6,125289285;MUNICIPIO
5;5315;5315000;ANTIOQUIA;GUADALUPE;GUADALUPE;CABECERA MUNICIPAL (CM);-75,23971741;6,815048216;MUNICIPIO
5;5315;5315002;ANTIOQUIA;GUADALUPE;GUANTEROS;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,2248847;6,865624181;MUNICIPIO
5;5315;5315007;ANTIOQUIA;GUADALUPE;GUADALUPE IV;CABECERA INSPECCIÓN DE POLICÍA (IP);-75,2248847;6,865624181;MUNICIPIO
5;5315;5315008;ANTIOQUIA;GUADALUPE;BARRIO NUEVO;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,19959922;6,834128689;MUNICIPIO
5;5315;5315009;ANTIOQUIA;GUADALUPE;EL MACHETE;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,21447377;6,808548399;MUNICIPIO
5;5318;5318000;ANTIOQUIA;GUARNE;GUARNE;CABECERA MUNICIPAL (CM);-75,44008804;6,278978898;MUNICIPIO
5;5318;5318006;ANTIOQUIA;GUARNE;CHAPARRAL;CENTRO POBLADO (CP);-75,43530275;6,269284035;MUNICIPIO
5;5318;5318007;ANTIOQUIA;GUARNE;SAN IGNACIO;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,43530275;6,269284035;MUNICIPIO
5;5321;5321000;ANTIOQUIA;GUATAPÉ;GUATAPÉ;CABECERA MUNICIPAL (CM);-75,15562697;6,232337371;MUNICIPIO
5;5321;5321001;ANTIOQUIA;GUATAPÉ;EL ROBLE;CASERÍO (CAS);-75,15808217;6,252175389;MUNICIPIO
5;5347;5347000;ANTIOQUIA;HELICONIA;HELICONIA;CABECERA MUNICIPAL (CM);-75,73478599;6,206032884;MUNICIPIO
5;5347;5347001;ANTIOQUIA;HELICONIA;ALTO DEL CORRAL;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,74959539;6,214533442;MUNICIPIO
5;5347;5347002;ANTIOQUIA;HELICONIA;PUEBLITO;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,7217229;6,166770673;MUNICIPIO
5;5347;5347003;ANTIOQUIA;HELICONIA;LLANOS DE SAN JOSÉ;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,74959539;6,214533442;MUNICIPIO
5;5347;5347009;ANTIOQUIA;HELICONIA;GUAMAL;CENTRO POBLADO (CP);-75,74960207;6,214482459;MUNICIPIO
5;5353;5353000;ANTIOQUIA;HISPANIA;HISPANIA;CABECERA MUNICIPAL (CM);-75,90493749;5,798879499;MUNICIPIO
5;5360;5360000;ANTIOQUIA;ITAGÜÍ;ITAGÜÍ;CABECERA MUNICIPAL (CM);-75,62972195;6,168158303;MUNICIPIO
5;5360;5360001;ANTIOQUIA;ITAGÜÍ;LOS GÓMEZ;CENTRO POBLADO (CP);-75,61029331;6,191117039;MUNICIPIO
5;5360;5360003;ANTIOQUIA;ITAGÜÍ;EL AJIZAL;CENTRO POBLADO (CP);-75,60620588;6,193233981;MUNICIPIO
5;5360;5360006;ANTIOQUIA;ITAGÜÍ;EL PEDREGAL;CENTRO POBLADO (CP);-75,61722664;6,189684041;MUNICIPIO
5;5360;5360012;ANTIOQUIA;ITAGÜÍ;EL PORVENIR;CENTRO POBLADO (CP);-75,59857723;6,195120619;MUNICIPIO
